code,mean_forward_speed_kmph
AL071865,21.8921298123898
AL071866,46.85506599602281
AL071867,15.57716678767169
AL071869,24.796941462793026
AL071870,
AL071871,17.358388008640397
AL071874,13.009471684646838
AL071877,32.804886746715084
AL071878,17.22288603018802
AL071879,32.38822112605029
AL071880,44.15071951531212
AL071881,26.071369138677728
AL071885,22.048935696876054
AL071886,42.425189805416615
AL071887,28.444112226990352
AL071888,33.87784287986599
AL071889,23.851988603739173
AL071891,24.573482997007545
AL071892,17.892960746072365
AL071893,21.68956615871298
AL071894,26.416587455753966
AL071896,14.959896977006757
AL071898,24.953568077945217
AL071899,16.58097221318427
AL071900,30.125943564046043
AL071901,27.826852372507872
AL071903,21.29145852559981
AL071906,22.94827860530951
AL071908,10.939367398730878
AL071909,18.178857392431574
AL071912,7.817729439520176
AL071916,23.020333270505024
AL071921,14.827477386469324
AL071923,26.534400304608216
AL071924,26.28197967146817
AL071926,19.44158489406567
AL071927,15.860355938049592
AL071931,25.144395417453108
AL071932,23.420516419142626
AL071933,16.024185137734808
AL071934,25.960969283089465
AL071935,15.496508332699525
AL071936,11.938774138711356
AL071937,12.568160791901882
AL071938,17.395732098635406
AL071940,24.874109932951594
AL071942,13.87142318033755
AL071943,20.94937872828641
AL071944,33.71482752655671
AL071945,25.259346570726322
AL071946,23.742596693872432
AL071947,23.87491260546907
AL071948,23.65698036040092
AL071949,15.247202096449351
AL071950,30.050119137840202
AL071951,45.01300426609512
AL071952,10.846198841841748
AL071953,45.77552219432176
AL071954,55.76501225844633
AL071955,12.44685169836899
AL071956,21.76532875219691
AL071957,25.31225904040292
AL071958,24.57305331951778
AL071959,38.61883771672654
AL071960,16.771195300167147
AL071961,21.342544852902012
AL071962,15.063962811124593
AL071963,23.936020003434617
AL071964,25.61419085922412
AL071965,20.70016573982078
AL071966,19.83809486242284
AL071969,61.407716310264355
AL071970,27.750081795980655
AL071971,7.688378102044461
AL071972,40.093888169453365
AL071973,43.481941041179454
AL071974,41.115823086032975
AL071975,16.54999109673121
AL071976,21.06184852365011
AL071977,18.698176941641687
AL071978,33.6044147051391
AL071979,28.46776316816535
AL071980,29.167165842860975
AL071981,27.823893784921292
AL071982,25.376607497938583
AL071984,26.238843168745014
AL071985,23.599925897145223
AL071986,20.56341407952188
AL071987,29.912752066464826
AL071988,17.02223100864557
AL071989,27.588599135745746
AL071990,45.02970746680742
AL071991,33.52771378657862
AL071992,12.920555508281838
AL071993,49.76337198047022
AL071994,9.692580288925924
AL071995,28.64191287682197
AL071996,18.63973741843429
AL071997,21.554417696699367
AL071998,22.168492752053428
AL071999,11.065503795219602
AL072000,31.976177706023442
AL072001,19.653595147251785
AL072002,16.21547962798833
AL072003,13.978354465520463
AL072004,31.29509558523536
AL072005,20.34624117080117
AL072006,27.35766401512909
AL072007,20.385063753891238
AL072008,19.38047626164595
AL072009,19.723283209315458
AL072010,33.099223077868366
AL072011,28.926724382224116
AL072012,28.746201617682125
AL072013,13.849702977709073
AL072014,26.68534225162617
AL072015,26.459259926021364
AL072016,24.087996756895784
AL072017,21.319927182331455
AL072018,19.137020556939774
AL072019,13.070455171066456
AL072020,23.430172837065655
AL072021,27.194972905995535
AL072022,24.771949741973735
AL072023,17.440413650274927
AL072024,16.992821251185884
AL081853,9.519704293655606
AL081859,24.124217962738584
AL081861,37.97787665375926
AL081863,38.925076125850694
AL081867,
AL081869,
AL081870,43.1741481776038
AL081871,48.50062306847498
AL081877,56.27930959090752
AL081878,36.34049973753265
AL081879,45.670757416199855
AL081880,20.53239287898943
AL081885,24.44933914078566
AL081886,18.946120033025018
AL081887,42.115351368116336
AL081888,20.189270344047053
AL081889,26.099409011099016
AL081891,24.15484608453822
AL081892,19.96903614355568
AL081893,17.427816956272256
AL081898,18.617926046238008
AL081899,21.083827772739742
AL081901,27.468778112969833
AL081903,11.434001596494182
AL081906,14.461465076464997
AL081908,17.030676456933687
AL081909,17.165656789542503
AL081916,31.35129154206742
AL081923,47.03828541218132
AL081924,35.44068337521591
AL081926,16.964418526844163
AL081927,27.376221820400076
AL081931,21.5321985688511
AL081932,27.242661630671318
AL081933,22.78005522574027
AL081934,20.268755438254935
AL081935,13.0462030809591
AL081936,13.272463863863074
AL081937,32.523678123321076
AL081938,20.60692054410039
AL081940,7.495702649110582
AL081942,28.86732279984211
AL081943,60.748623618693514
AL081944,18.101093692506705
AL081945,30.359980107572728
AL081947,13.427314419695008
AL081948,28.079756728934168
AL081949,17.96934902353469
AL081950,13.55099976804422
AL081951,12.385104558746338
AL081952,13.635397497654974
AL081953,12.700366228310974
AL081954,30.625231497644183
AL081955,29.23765680213731
AL081956,28.039912580838116
AL081957,31.03939175040343
AL081958,31.647640719730436
AL081959,17.56159504279552
AL081960,27.055934393195326
AL081961,31.755668832214248
AL081963,17.356743937314903
AL081964,22.223106287602324
AL081965,29.08178484250728
AL081966,4.993099817250747
AL081968,18.35820384646667
AL081969,33.04296796635006
AL081970,31.25051733141163
AL081971,23.758466292217605
AL081972,5.527518076907156
AL081973,13.683719593379314
AL081974,24.738186144547836
AL081975,11.416980425571543
AL081976,15.818545129084468
AL081977,21.699445607586117
AL081978,11.130469286980766
AL081979,37.40813409465699
AL081980,33.89528865600341
AL081981,22.181150297232346
AL081982,24.927609295686402
AL081984,28.225722899708042
AL081985,32.821871874565865
AL081986,37.52959280452175
AL081987,33.872778883502555
AL081988,29.223551752690202
AL081989,16.630199687826295
AL081990,22.02128713091327
AL081991,39.990633300398095
AL081992,20.01881805671201
AL081993,18.210425890801467
AL081994,10.1592722534771
AL081995,8.595465250409509
AL081996,23.984406824520825
AL081997,18.91220443925833
AL081998,12.579850763402613
AL081999,27.18713942278047
AL082000,27.546897972748017
AL082001,25.626180611029135
AL082002,37.38561056157352
AL082003,30.563192021726188
AL082004,21.16516188707855
AL082005,17.16798054881341
AL082006,28.943121879135923
AL082007,14.166521673796392
AL082008,24.35933240744349
AL082009,21.879034262198772
AL082010,30.91705617209796
AL082011,19.16602051764562
AL082012,29.152750999679814
AL082013,10.939610384404654
AL082014,30.99537314711534
AL082015,9.521324197669395
AL082016,12.665011013812917
AL082017,30.753622402643146
AL082018,27.876236211499418
AL082019,26.984418475719632
AL082020,14.103085384826734
AL082021,16.28995213918273
AL082022,20.537119550962682
AL082023,21.418698362933277
AL091863,10.00877440465313
AL091867,25.365104331316125
AL091869,
AL091870,24.796346831501587
AL091878,24.827415806678232
AL091880,23.9828289225516
AL091886,6.253037349026563
AL091887,18.012086396538347
AL091888,17.043937709616902
AL091889,37.07893015310161
AL091891,21.792717755856504
AL091892,16.455743980421612
AL091893,20.209799457865124
AL091898,19.086828868053363
AL091899,32.56705290288906
AL091901,9.104664559218458
AL091903,29.790878430389096
AL091906,22.26556408397986
AL091908,7.535895713860882
AL091909,16.99746194103574
AL091916,24.387804046483442
AL091923,19.27139432870834
AL091924,14.4134505747877
AL091926,20.19366123748788
AL091931,20.430539318550434
AL091932,21.332079471438004
AL091933,23.565939791985375
AL091934,25.778958965444584
AL091936,22.05606355838956
AL091937,34.9601574216959
AL091938,17.670124671061405
AL091940,36.013234195465785
AL091942,13.543288441373456
AL091943,22.07550693312408
AL091944,40.59814634016879
AL091945,31.548723575383054
AL091947,19.059201439935975
AL091948,27.252605213715942
AL091949,9.38927718181638
AL091950,9.914627492062152
AL091951,36.70235967207191
AL091952,8.611676958023885
AL091953,25.50369929870233
AL091954,44.207915628821176
AL091955,18.52900949940756
AL091956,19.065140590121793
AL091958,29.254533431066278
AL091959,32.59554678339454
AL091961,13.943485151158962
AL091963,12.987558489977307
AL091964,20.97188029815555
AL091965,18.565549399525302
AL091966,16.81609918817451
AL091968,20.71837182183002
AL091969,27.88276174767899
AL091970,26.027494770609387
AL091971,29.646367309597036
AL091972,23.77627734981354
AL091973,23.902057951814356
AL091974,23.58019789152863
AL091975,26.845130780220476
AL091976,22.073743326222026
AL091977,15.945675916048819
AL091978,20.465581494575908
AL091979,28.52912271785962
AL091980,36.40445005286487
AL091981,26.587426805985842
AL091984,8.146271193633698
AL091985,30.89294061373641
AL091986,23.508838425548163
AL091987,23.089906549673454
AL091988,26.358852894449118
AL091989,19.15022291768928
AL091990,22.542314028462588
AL091991,33.11325219900575
AL091992,17.006605398847558
AL091993,39.0934151437792
AL091994,9.693707442417944
AL091995,18.910183931757437
AL091996,28.918535235839567
AL091997,34.70308424161991
AL091998,27.161357652488604
AL091999,24.196674411295145
AL092000,15.330697398426134
AL092001,30.50790100685656
AL092002,15.048577277101336
AL092003,19.249688455764034
AL092004,23.8701059494446
AL092005,21.184914226978545
AL092006,26.81849982164787
AL092007,14.99443325764185
AL092008,27.457379534843625
AL092009,24.96871764481429
AL092010,22.478768142228166
AL092011,27.205304921475037
AL092012,22.729971175917207
AL092013,16.16989920577572
AL092014,12.738834329365766
AL092015,12.461930662634622
AL092016,16.100585864505913
AL092017,19.73454791510639
AL092018,20.861734656885908
AL092019,18.010901634991058
AL092020,30.325763277775298
AL092021,25.922857898072373
AL092022,18.989249545612903
AL092023,31.98598545320399
AL092024,28.11730740034712
AL101869,56.27495550795159
AL101870,
AL101878,21.048919618042905
AL101880,18.09692451300828
AL101886,14.867087258682632
AL101887,37.006575602302476
AL101891,43.3965816771788
AL101893,19.811878189476545
AL101898,19.43273069499996
AL101899,24.41284155301954
AL101901,29.975558941770363
AL101903,19.51210298250281
AL101906,16.49974295422055
AL101908,26.252538351807395
AL101909,18.75597946914343
AL101916,20.80781130377004
AL101924,14.489997381228969
AL101926,20.78601983668807
AL101931,37.90695888942725
AL101932,10.206308950737588
AL101933,11.422301722069916
AL101934,21.796291756642503
AL101936,30.05637259425633
AL101937,20.986757034681222
AL101942,19.11306155876018
AL101943,10.963886981860817
AL101944,21.031639760365454
AL101945,23.940398985913568
AL101947,31.644015145092006
AL101948,30.702685495752622
AL101949,21.245613475042436
AL101950,28.728098185959695
AL101951,7.537675676008281
AL101952,15.530788164246133
AL101953,20.219515332677847
AL101954,9.624076683037014
AL101955,25.31061576888036
AL101956,14.601696827856493
AL101958,28.95527574858031
AL101959,23.456590905170813
AL101961,24.91661538155038
AL101963,25.810948403751123
AL101964,15.982292242102465
AL101965,20.25744132937533
AL101966,28.16658454347828
AL101968,24.04643580417457
AL101970,14.526701755101247
AL101971,20.710639421897667
AL101972,16.231609935342554
AL101973,18.26931046549403
AL101974,18.919316309096537
AL101975,16.02607121321714
AL101976,21.574741723902182
AL101977,38.33139545300451
AL101978,29.116089485223405
AL101979,15.409513232653204
AL101980,36.24435086810073
AL101981,26.734485992184748
AL101984,17.703420984923717
AL101985,17.991946449020947
AL101986,15.450357749652724
AL101987,20.777950021937038
AL101988,26.777263433413076
AL101989,22.280518816768463
AL101990,20.402912241680042
AL101991,24.586489229530393
AL101992,32.415527998770656
AL101993,46.31410581212798
AL101994,12.41752703134617
AL101995,22.754926089589784
AL101996,35.042087461582156
AL101998,23.37759013685467
AL101999,17.422612420158377
AL102000,19.26356746566119
AL102001,22.58308694629255
AL102002,20.331259397075407
AL102003,29.303781810439222
AL102004,17.165354399920414
AL102005,16.12614331061976
AL102006,23.93565565734131
AL102007,16.301090469203277
AL102008,18.456282007604948
AL102009,19.080095324357366
AL102010,19.880657372560997
AL102011,14.5250231125008
AL102012,25.231716064889817
AL102013,10.58829807983905
AL102015,14.489763268734226
AL102016,39.21981516627886
AL102018,15.959202211586334
AL102019,18.535423773920154
AL102020,14.201139460632085
AL102021,14.626279665986209
AL102022,14.525352170585597
AL102023,19.557003858499485
AL102024,19.548252411857746
AL111870,9.71112582096454
AL111878,24.522098553004678
AL111880,31.325852047969946
AL111886,11.830577802723917
AL111887,22.559019588195728
AL111893,35.621483017510656
AL111898,16.999425147482846
AL111901,26.073694136928374
AL111906,12.989695863877657
AL111909,23.972741212327005
AL111916,27.299099956426453
AL111924,16.150592033861344
AL111926,18.083845264134087
AL111931,5.091611402761396
AL111932,13.380068317773306
AL111933,19.64147170647155
AL111934,12.285703373208626
AL111936,19.745324087931987
AL111937,21.653123264183968
AL111942,16.599660884697993
AL111944,11.47324155173344
AL111945,39.08600902279617
AL111949,16.61975422036604
AL111950,15.37634095671217
AL111951,14.25212140731602
AL111952,17.122325985661348
AL111953,42.665535857319426
AL111954,11.189753147596049
AL111955,38.68738232695722
AL111956,22.170243027896426
AL111958,27.4313918491006
AL111959,27.734030831770387
AL111961,10.099307641268046
AL111964,16.107214085148886
AL111966,23.668732808664803
AL111967,27.820766479717022
AL111970,22.49180374325886
AL111971,8.414565679243896
AL111972,16.804366430431624
AL111973,14.11422636838882
AL111974,27.64398756774625
AL111975,10.538301901180866
AL111976,25.172168075875746
AL111977,23.249704340989894
AL111978,10.289507262655238
AL111979,25.442305569245743
AL111980,14.50015993170335
AL111981,27.001261735017763
AL111984,3.8521074382081366
AL111985,16.13847705022014
AL111987,15.103310958507198
AL111988,16.975419516409364
AL111989,31.186969771747453
AL111990,5.666497944029739
AL111991,21.160030895046894
AL111994,23.429914696266497
AL111995,11.448368570219165
AL111996,9.020430432613646
AL111998,38.19177800419633
AL111999,9.021653834085956
AL112000,23.3320088263147
AL112001,30.898542612114483
AL112002,28.068606930191333
AL112003,22.491004780820845
AL112004,15.74829921209002
AL112005,14.646190446479299
AL112007,15.500693526952688
AL112008,25.417072845939252
AL112009,15.875604641406444
AL112010,25.61842454762751
AL112011,23.8847986122868
AL112012,32.08213723408552
AL112013,16.213103873247743
AL112015,18.778684701200884
AL112016,10.699679606389152
AL112017,22.12033744040484
AL112018,7.0319794781229295
AL112019,11.507935000845148
AL112020,25.24745649945079
AL112021,38.30620457982196
AL112022,11.42944605340672
AL112023,13.358009960311334
AL112024,13.497463668646386
AL121878,15.858672846019394
AL121886,18.11310614065334
AL121887,15.801969005323773
AL121893,24.558725374085512
AL121901,20.509359529278733
AL121909,20.647649220842673
AL121916,19.64843208452452
AL121931,13.693094942067281
AL121932,24.354398291686206
AL121933,21.118802766046795
AL121934,27.80514264457471
AL121936,23.467834506810533
AL121944,21.26159026486889
AL121949,21.577643819324603
AL121950,21.325333998133257
AL121951,19.33620538717061
AL121953,30.985658166255234
AL121954,19.56128932217357
AL121955,17.294941372715307
AL121956,8.209791371279106
AL121958,42.02998152274893
AL121959,20.6476016398194
AL121961,30.141707890204167
AL121964,10.457923301457868
AL121966,13.87851286519682
AL121967,25.257649913444574
AL121968,19.61771394699862
AL121969,16.1536977937821
AL121970,18.693562521545456
AL121971,21.982876221422423
AL121972,18.55380317139306
AL121973,35.99934844417756
AL121974,38.67784956155099
AL121975,21.83816432072067
AL121976,12.368952363834302
AL121977,15.664345579629686
AL121978,25.425090449879235
AL121979,12.784719375764942
AL121980,21.671815841004314
AL121981,14.727400933327635
AL121984,22.024445807928082
AL121985,16.75471989585891
AL121987,44.27390176395757
AL121988,35.163252698825566
AL121989,25.077320146092283
AL121990,13.975156933311018
AL121991,31.60567476513748
AL121994,18.391523872000434
AL121995,21.912712590277764
AL121996,27.23883537039345
AL121998,41.612718933507445
AL121999,7.789111277289408
AL122000,33.807995174379336
AL122001,32.40799740493887
AL122002,13.169158371645322
AL122003,13.447683229010838
AL122004,33.4501348365096
AL122005,19.16209348452963
AL122007,20.6137477706802
AL122008,24.161486050096887
AL122010,21.373248732104127
AL122011,33.05563626931767
AL122012,23.62431428339879
AL122013,13.501429987710562
AL122015,36.94285325101174
AL122016,26.72487135290882
AL122017,15.486017664504008
AL122018,30.698534129230524
AL122019,19.757737928975097
AL122020,32.25607619145297
AL122021,31.768487581912986
AL122022,15.8695024944014
AL122023,13.553835614932602
AL122024,35.219403470805965
AL131887,22.363504161785176
AL131901,17.611794048339505
AL131916,24.444504864365328
AL131931,18.58140286669675
AL131932,25.535059002681493
AL131933,12.940658612116824
AL131934,14.826429086404978
AL131936,20.05998028231998
AL131944,24.754384973807593
AL131949,22.29631605779494
AL131950,16.306062174378074
AL131953,16.571015646985273
AL131954,18.929837909119144
AL131955,25.443394956911582
AL131959,24.621634736406662
AL131964,22.122104540205715
AL131966,13.522237684730918
AL131967,13.386401310842626
AL131968,18.65781690904525
AL131969,19.433216896514526
AL131970,17.89573832059451
AL131971,21.289611011048297
AL131972,17.498828932721246
AL131973,13.199881904876838
AL131974,25.496004373704967
AL131975,20.670379324163072
AL131976,9.767141947765166
AL131977,48.01307064639658
AL131978,27.594486244003203
AL131979,27.391348997445903
AL131980,16.798921390492055
AL131981,15.47374149644277
AL131984,12.401000366782744
AL131985,23.83086204130239
AL131987,22.086134924638493
AL131988,14.823441020917338
AL131989,20.29566951374804
AL131990,12.712851413284612
AL131995,26.51393420410509
AL131996,10.621299952506481
AL131998,26.93312872291089
AL131999,32.66485782216159
AL132000,32.4056326439439
AL132001,23.85282521885933
AL132002,22.3608952324754
AL132003,21.35965335792473
AL132004,18.882221058604905
AL132005,22.332854711489922
AL132007,9.485079595966731
AL132008,13.76058715717791
AL132010,20.20492544712626
AL132011,11.837785963156776
AL132012,14.668252007120527
AL132013,11.62221422649387
AL132016,16.35827815262508
AL132017,7.335232795107955
AL132018,19.878750313738696
AL132019,29.841780638154603
AL132020,30.05968235833079
AL132021,35.80936895248974
AL132022,26.908651137087475
AL132023,23.62524533064519
AL132024,15.902626892319992
AL141887,25.572086968245628
AL141916,16.40471487602918
AL141932,22.039236431776434
AL141933,21.220484729504882
AL141936,10.935953602810725
AL141944,3.728032882217775
AL141949,24.29126307456383
AL141950,16.057827485765596
AL141953,22.823045178981573
AL141954,23.05041929339339
AL141959,26.61059303749807
AL141966,19.136774178500396
AL141967,12.100164306687935
AL141968,22.876325029956263
AL141970,18.868282348390434
AL141971,10.603292745692357
AL141972,49.04258169276957
AL141973,49.31743839828108
AL141974,22.09083386202275
AL141975,27.24630984744949
AL141976,12.812574750523083
AL141977,10.127161895151833
AL141978,9.638841937798498
AL141979,21.643885130948956
AL141980,23.774429441213464
AL141981,25.56144151521875
AL141984,20.12329792171463
AL141985,8.917696015169923
AL141987,16.640727005226804
AL141988,30.29855854527824
AL141989,17.872143867254284
AL141990,25.76103761432333
AL141995,23.747634973759077
AL141998,25.692086078441566
AL141999,24.82215062297622
AL142000,24.184063829960436
AL142001,23.41014980985391
AL142002,14.386634993756704
AL142003,13.976791706965825
AL142004,20.216268786063637
AL142005,25.177824776360367
AL142007,18.02640659267953
AL142008,18.830503165701117
AL142010,10.232688372645217
AL142011,31.967777979339335
AL142012,16.8163732143961
AL142013,30.169955641617968
AL142016,17.580041058292547
AL142017,20.830140059115813
AL142018,39.36492023353405
AL142019,20.158638271859203
AL142020,19.10820574866435
AL142021,14.568495097383323
AL142022,9.942835919457696
AL142023,16.738531464480552
AL142024,22.311926356336095
AL151887,23.47558632925723
AL151916,23.173544451892575
AL151932,23.744051739522593
AL151933,30.950938234705987
AL151936,25.52273938376339
AL151949,41.13301997817368
AL151950,16.22507343001633
AL151954,12.12459689490001
AL151966,12.046617765601772
AL151967,24.595549692712133
AL151968,43.126860305405955
AL151969,25.144715731552903
AL151970,22.49339267166645
AL151971,15.394086930643235
AL151972,16.583527236615
AL151973,38.9578994920062
AL151974,16.99481136635086
AL151975,32.11704603049922
AL151976,17.148978538456685
AL151977,29.196640175494217
AL151978,30.560046021315973
AL151979,11.029226670537104
AL151980,5.90484192676359
AL151981,34.797869025101946
AL151984,22.969546507782724
AL151988,28.089741475560494
AL151989,9.204793881966427
AL151990,16.027613506442943
AL151995,16.283255708605967
AL151999,16.847820461129725
AL152000,11.232480486246077
AL152001,16.300768784084774
AL152003,22.71306813368397
AL152004,28.36832793125351
AL152005,26.75560637889782
AL152007,23.960863728845197
AL152008,21.626047991617998
AL152010,27.13626087932751
AL152011,7.065415569644364
AL152012,21.786096075203456
AL152013,11.596456403868192
AL152016,18.016903123277864
AL152017,23.42835242078806
AL152018,13.777507385898634
AL152019,21.271804007944635
AL152020,19.16781245528895
AL152021,24.547083935611113
AL152022,18.500200195170923
AL152023,30.429790076227857
AL152024,19.76077167383347
AL161887,39.39318452661905
AL161933,16.165840327744306
AL161936,10.98438662688509
AL161949,11.998223474147611
AL161950,16.993152023102567
AL161954,12.266663958711595
AL161966,35.08821192121145
AL161967,13.288972391728445
AL161968,26.081511410479383
AL161969,41.150907068542715
AL161970,12.950537061951529
AL161971,30.310320628208448
AL161972,24.432163126648547
AL161973,19.510869638848472
AL161974,18.244676316762693
AL161975,5.236669673467892
AL161976,12.263364473926508
AL161978,22.755784622066507
AL161979,25.75151580929667
AL161980,12.510867778225304
AL161981,27.41723799659831
AL161984,17.354157045269233
AL161988,30.57738803598592
AL161990,11.704532711525001
AL161995,16.33056805426167
AL161999,14.855578942287961
AL162000,44.234912268602976
AL162001,19.131433187274936
AL162003,30.0940718800918
AL162004,11.792951751711731
AL162005,21.370433754856055
AL162007,24.686138709853676
AL162008,12.996954825821424
AL162010,19.71772372494897
AL162011,24.602445832475016
AL162012,2.734692971655897
AL162016,11.227957395127213
AL162017,32.56446714725717
AL162018,33.60796338955306
AL162019,31.85363428037118
AL162020,26.71414581403671
AL162021,18.14068251190986
AL162022,34.813748383408964
AL162023,16.478591085398147
AL162024,15.487221941572619
AL171887,17.34274711805505
AL171933,23.628529215378002
AL171936,20.593047826088036
AL171966,16.466133576169376
AL171967,12.799040572220216
AL171969,11.159380119078833
AL171971,23.265636672032592
AL171972,23.225839100302103
AL171973,16.453498954024184
AL171974,16.198582417636068
AL171975,19.398851039765606
AL171976,17.628450885403087
AL171978,21.528624340688726
AL171979,8.647513173008894
AL171980,15.024149271826756
AL171981,18.684999150118355
AL171984,28.59564370530021
AL171988,16.39359880065283
AL171995,18.751895636142063
AL172000,25.995103137525533
AL172001,15.352327003571565
AL172003,7.370094650571972
AL172005,16.27209439342255
AL172007,25.13804172869986
AL172008,13.185329486939343
AL172010,23.811046265804144
AL172011,20.032091392717106
AL172012,30.987006377591857
AL172017,23.81838106209323
AL172019,52.329090699618796
AL172020,22.02698263854122
AL172021,20.834536939582417
AL172022,24.22318864279596
AL172023,14.169148195908273
AL172024,24.1223913012816
AL181887,33.85327036540887
AL181933,11.156959736470402
AL181967,17.48502655935343
AL181970,22.075168888553826
AL181971,20.21407031077569
AL181972,13.367977640660625
AL181974,24.097742524875276
AL181975,16.55986058604614
AL181976,20.701305939921266
AL181978,15.903541596255291
AL181979,54.611050868489784
AL181980,26.172134928403526
AL181981,31.206020369472782
AL181984,21.796392870836744
AL181988,31.982458258404847
AL181995,32.49192162458119
AL182000,26.243101935928546
AL182003,16.39854215027068
AL182005,19.965172034851957
AL182010,15.445563631240486
AL182011,9.571218402507348
AL182012,19.132512749834426
AL182017,25.034375475829137
AL182019,26.725631699126282
AL182020,19.68872806382872
AL182021,27.258665763221504
AL182023,19.215216639732876
AL182024,15.443261325613822
AL191887,20.933686258918144
AL191933,25.830176861735403
AL191967,11.507441172328898
AL191969,8.347106046455432
AL191970,17.245205543142156
AL191971,29.89394645349725
AL191972,11.41572845581617
AL191974,23.583903418967328
AL191975,17.411178379322585
AL191976,19.341233630337868
AL191978,17.671305117666453
AL191979,11.240127334813906
AL191981,25.992631886488596
AL191984,27.89145216280535
AL191988,12.102027722463962
AL191995,10.336288661379953
AL192000,32.305838146321925
AL192003,16.53641398720472
AL192005,13.039660918626542
AL192010,12.706213161573045
AL192011,17.567188735127232
AL192012,25.841927092947873
AL192017,20.183934701156122
AL192019,28.72074140392657
AL192020,12.816949706405994
AL192021,15.798644584451463
AL192023,18.170755493354765
AL192024,14.194866970237504
AL201933,14.199129543813191
AL201969,11.063256235693
AL201970,29.945154029125874
AL201971,11.421784548184903
AL201974,7.312538211774865
AL201975,17.63498829523898
AL201976,12.513175074670519
AL201978,26.67328364956946
AL201979,20.3419680485595
AL201981,30.69436462411831
AL201984,22.113050481979055
AL201995,17.860932837405088
AL202003,28.53863654504103
AL202005,15.35661279527395
AL202010,43.52960395054642
AL202011,11.157066065506886
AL202019,34.82195607004829
AL202020,24.53818152915412
AL202021,20.89080585212866
AL202023,17.55466842421954
AL211967,11.467007510646791
AL211969,35.68511904767947
AL211970,7.5827517332824454
AL211971,38.999346002197264
AL211975,15.848683743581958
AL211976,28.905991671290227
AL211978,17.56897483247023
AL211981,19.128088462099278
AL211995,30.40544973287968
AL212003,22.994846790714547
AL212005,39.03339331898521
AL212010,22.631908691890867
AL212020,15.429337788525206
AL212021,22.5528192561085
AL212023,14.679929684543932
AL221969,12.982344297021651
AL221970,8.450542846508295
AL221971,10.549085605779705
AL221975,15.205064189220773
AL221978,18.628444622003897
AL221981,14.972811052240043
AL222005,22.815052030527877
AL222020,12.415280929487455
AL231967,25.709637477491164
AL231969,25.609141194716596
AL231970,32.92301003111808
AL231975,29.18858708164967
AL231978,38.569240462365926
AL232005,18.39850237574726
AL232020,25.489325195614935
AL241967,20.39144239350467
AL241969,17.433162094338197
AL241978,18.716754555610656
AL242005,20.081862315999437
AL242020,22.37982884445657
AL251967,19.263642536941912
AL251969,25.86134044400751
AL252005,20.944597849267762
AL252020,11.760481746744443
AL261969,11.899747728820307
AL262005,32.22203619530403
AL262020,22.094187612664467
AL271967,13.559859354665262
AL271969,37.21016261569953
AL272005,7.830013391544389
AL272020,23.547086792187237
AL281967,12.917584334432421
AL281969,25.227230918192973
AL282005,16.15234438071701
AL282020,30.175560812926804
AL291969,3.730457159302419
AL292005,26.454056364553903
AL292020,19.920452660225433
AL301969,11.79305298298977
AL302005,15.878632524910957
AL302020,16.504937519113167
AL312005,11.725922912998838
AL312020,14.472220710570491
