code,air_temp_250mb,air_temp_500mb
AL021995,229.05999755859375,265.9700012207031
AL031995,231.0800018310547,266.25
AL041995,232.08999633789062,268.5899963378906
AL051995,234.00999450683594,266.8699951171875
AL061995,234.0,267.8900146484375
AL071995,231.7899932861328,267.32000732421875
AL081995,234.0,268.1400146484375
AL091995,231.47000122070312,267.82000732421875
AL101995,232.2899932861328,267.95001220703125
AL111995,233.6199951171875,267.25
AL121995,232.88999938964844,268.02001953125
AL131995,232.2899932861328,267.32000732421875
AL141995,231.8300018310547,266.739990234375
AL151995,231.3699951171875,267.8699951171875
AL161995,232.75,267.3399963378906
AL171995,234.00999450683594,268.3699951171875
AL181995,231.8699951171875,266.91998291015625
AL191995,233.14999389648438,267.5899963378906
AL201995,230.6199951171875,267.3399963378906
AL211995,231.72999572753906,265.04998779296875
AL011996,229.30999755859375,264.95001220703125
AL021996,230.83999633789062,266.1199951171875
AL031996,231.7899932861328,266.7200012207031
AL041996,232.22000122070312,266.1400146484375
AL051996,231.25,265.54998779296875
AL061996,232.39999389648438,267.16998291015625
AL071996,232.0399932861328,266.27001953125
AL081996,231.30999755859375,266.75
AL091996,232.1199951171875,267.25
AL101996,233.47000122070312,268.7200012207031
AL111996,231.08999633789062,267.52001953125
AL121996,232.83999633789062,267.5
AL131996,232.30999755859375,266.52001953125
AL011997,228.8300018310547,264.27001953125
AL021997,230.14999389648438,267.2200012207031
AL031997,230.30999755859375,264.91998291015625
AL041997,228.7899932861328,265.9700012207031
AL051997,231.6199951171875,265.77001953125
AL061997,232.00999450683594,269.07000732421875
AL071997,233.1999969482422,267.1199951171875
AL081997,230.5399932861328,265.02001953125
AL091997,233.0399932861328,268.25
AL011998,232.0399932861328,266.66998291015625
AL021998,232.75,267.6400146484375
AL031998,234.75999450683594,268.16998291015625
AL041998,232.75999450683594,266.5
AL051998,235.05999755859375,269.07000732421875
AL061998,235.58999633789062,269.6499938964844
AL071998,232.83999633789062,267.6199951171875
AL081998,235.1999969482422,267.989990234375
AL091998,232.3699951171875,267.82000732421875
AL101998,232.6999969482422,268.0899963378906
AL111998,233.72000122070312,267.54998779296875
AL121998,233.80999755859375,266.8399963378906
AL131998,233.39999389648438,267.32000732421875
AL141998,222.4499969482422,258.1499938964844
AL011999,228.22000122070312,263.54998779296875
AL021999,232.8699951171875,267.239990234375
AL031999,231.9199981689453,266.8900146484375
AL041999,232.97000122070312,267.70001220703125
AL051999,232.25999450683594,267.3399963378906
AL061999,231.64999389648438,267.7200012207031
AL071999,232.58999633789062,267.66998291015625
AL081999,231.2899932861328,265.6499938964844
AL091999,232.2899932861328,266.6199951171875
AL101999,234.3699951171875,268.91998291015625
AL111999,233.4199981689453,269.04998779296875
AL121999,229.83999633789062,267.19000244140625
AL131999,231.89999389648438,267.3699951171875
AL141999,230.6999969482422,267.3999938964844
AL151999,232.08999633789062,266.57000732421875
AL161999,232.6999969482422,267.5899963378906
AL012000,232.64999389648438,266.4700012207031
AL022000,231.08999633789062,265.41998291015625
AL032000,231.83999633789062,265.0899963378906
AL042000,229.89999389648438,265.07000732421875
AL052000,231.50999450683594,268.02001953125
AL062000,230.75,265.41998291015625
AL072000,231.3300018310547,265.57000732421875
AL082000,232.1199951171875,266.0
AL092000,233.39999389648438,267.07000732421875
AL102000,229.7899932861328,265.77001953125
AL112000,233.25,268.239990234375
AL122000,230.64999389648438,267.32000732421875
AL132000,231.80999755859375,266.1199951171875
AL142000,231.6199951171875,267.3699951171875
AL152000,232.89999389648438,266.75
AL162000,231.75,268.16998291015625
AL172000,229.33999633789062,264.57000732421875
AL182000,229.3699951171875,264.8399963378906
AL192000,228.08999633789062,263.69000244140625
AL012001,230.25,266.91998291015625
AL022001,230.4199981689453,267.66998291015625
AL032001,231.60000610351562,266.1199951171875
AL042001,231.3699951171875,267.02001953125
AL052001,230.85000610351562,266.32000732421875
AL062001,231.4499969482422,267.9700012207031
AL072001,232.3199920654297,266.77001953125
AL082001,232.1199951171875,267.4700012207031
AL092001,232.1999969482422,266.8699951171875
AL102001,228.1699981689453,265.32000732421875
AL112001,231.3199920654297,267.1199951171875
AL122001,232.2899932861328,267.29998779296875
AL132001,229.5500030517578,263.27001953125
AL142001,225.3199920654297,261.95001220703125
AL152001,232.6199951171875,267.4700012207031
AL162001,223.64999389648438,261.9700012207031
AL172001,226.0699920654297,260.1400146484375
AL012002,232.64999389648438,266.9700012207031
AL022002,231.5699920654297,266.02001953125
AL032002,231.52000427246094,267.41998291015625
AL042002,232.27000427246094,267.6400146484375
AL052002,231.7899932861328,266.66998291015625
AL062002,232.8199920654297,268.2200012207031
AL072002,229.14999389648438,264.82000732421875
AL082002,230.27000427246094,266.02001953125
AL092002,232.3699951171875,268.9700012207031
AL102002,231.60000610351562,267.4700012207031
AL112002,226.52000427246094,262.8499755859375
AL122002,228.72000122070312,265.07000732421875
AL132002,230.22000122070312,267.6199951171875
AL142002,232.39999389648438,267.2200012207031
AL012003,226.3199920654297,262.45001220703125
AL022003,231.1999969482422,266.3699951171875
AL032003,232.25,268.0
AL042003,231.1699981689453,267.41998291015625
AL052003,227.4199981689453,264.32000732421875
AL062003,230.52000427246094,266.95001220703125
AL072003,230.14999389648438,265.79998779296875
AL082003,232.1699981689453,267.27001953125
AL092003,232.1999969482422,266.9700012207031
AL102003,233.1199951171875,265.95001220703125
AL112003,232.89999389648438,268.27001953125
AL122003,232.10000610351562,267.45001220703125
AL132003,232.14999389648438,266.29998779296875
AL142003,231.75,267.489990234375
AL152003,229.35000610351562,265.6499938964844
AL162003,230.8199920654297,265.2200012207031
AL172003,233.35000610351562,267.66998291015625
AL182003,232.3000030517578,267.16998291015625
AL192003,232.1199951171875,267.989990234375
AL202003,232.39999389648438,267.75
AL212003,221.10000610351562,256.77001953125
AL012004,231.0699920654297,267.66998291015625
AL022004,230.5399932861328,268.02001953125
AL032004,230.52000427246094,267.1400146484375
AL042004,232.72000122070312,267.95001220703125
AL052004,230.85000610351562,267.52001953125
AL062004,232.72000122070312,268.20001220703125
AL072004,230.22000122070312,266.32000732421875
AL082004,228.1699981689453,265.25
AL092004,231.5699920654297,266.79998779296875
AL102004,228.5,264.95001220703125
AL112004,231.60000610351562,267.9700012207031
AL122004,231.35000610351562,267.3699951171875
AL132004,232.25,266.91998291015625
AL142004,233.1699981689453,267.5
AL152004,228.1199951171875,265.95001220703125
AL162004,222.60000610351562,258.9700012207031
AL012005,235.39999389648438,268.25
AL022005,233.8699951171875,268.9700012207031
AL032005,233.0,268.45001220703125
AL042005,232.27000427246094,267.41998291015625
AL052005,230.64999389648438,265.3499755859375
AL062005,231.3699951171875,266.3699951171875
AL072005,233.3000030517578,268.5
AL082005,231.14999389648438,265.70001220703125
AL092005,233.27000427246094,268.6199951171875
AL102005,231.35000610351562,266.91998291015625
AL112005,233.02000427246094,268.03997802734375
AL122005,231.60000610351562,267.0999755859375
AL132005,231.77000427246094,268.3699951171875
AL142005,232.1199951171875,265.70001220703125
AL152005,233.25,269.16998291015625
AL162005,232.6699981689453,268.41998291015625
AL172005,232.64999389648438,267.70001220703125
AL182005,232.3699951171875,267.3499755859375
AL192005,231.69000244140625,268.07000732421875
AL202005,233.9499969482422,268.8999938964844
AL212005,224.75,263.95001220703125
AL222005,232.6699981689453,267.77001953125
AL242005,222.5,261.2200012207031
AL232005,228.14999389648438,265.0999755859375
AL252005,233.77000427246094,269.2200012207031
AL262005,233.4199981689453,267.82000732421875
AL272005,231.6999969482422,267.32000732421875
AL282005,232.5500030517578,268.1199951171875
AL292005,228.47000122070312,264.0
AL302005,222.9499969482422,261.70001220703125
AL312005,223.8699951171875,262.07000732421875
AL012006,234.3699951171875,268.1400146484375
AL022006,231.97000122070312,266.4700012207031
AL032006,230.8699951171875,266.5999755859375
AL042006,230.6199951171875,266.5999755859375
AL052006,232.9499969482422,266.2200012207031
AL062006,232.1999969482422,267.54998779296875
AL072006,231.9199981689453,265.29998779296875
AL082006,232.0,265.66998291015625
AL092006,232.4499969482422,267.4700012207031
AL102006,231.77000427246094,265.7200012207031
AL012007,222.5,259.2200012207031
AL022007,233.8199920654297,267.6400146484375
AL032007,230.35000610351562,267.70001220703125
AL042007,232.6699981689453,268.29998779296875
AL052007,234.47000122070312,268.79998779296875
AL062007,231.75,266.5999755859375
AL072007,230.1699981689453,265.5
AL092007,232.6999969482422,267.69000244140625
AL082007,231.52000427246094,266.77001953125
AL102007,231.0699920654297,267.02001953125
AL112007,227.5699920654297,264.57000732421875
AL122007,231.75,268.1199951171875
AL132007,232.60000610351562,267.989990234375
AL142007,232.10000610351562,266.41998291015625
AL152007,229.7899932861328,264.07000732421875
AL162007,230.5699920654297,266.16998291015625
AL172007,227.4199981689453,266.02001953125
AL012008,232.9250030517578,268.0
AL022008,231.4250030517578,267.92498779296875
AL032008,232.17501831054688,268.0
AL042008,232.25,267.0249938964844
AL052008,232.5,267.6500244140625
AL062008,232.57501220703125,267.8999938964844
AL072008,232.0500030517578,268.29998779296875
AL082008,231.375,268.1999816894531
AL092008,232.64999389648438,266.8999938964844
AL102008,232.3000030517578,267.5249938964844
AL112008,232.8249969482422,267.375
AL122008,227.14999389648438,260.45001220703125
AL132008,231.95001220703125,267.375
AL142008,232.125,267.70001220703125
AL152008,232.77499389648438,268.2749938964844
AL162008,232.875,267.57501220703125
AL172008,232.97500610351562,267.2250061035156
AL012009,227.9199981689453,264.57000732421875
AL022009,233.39999389648438,266.29998779296875
AL032009,234.0399932861328,267.239990234375
AL042009,232.58999633789062,266.8699951171875
AL052009,232.2899932861328,266.3699951171875
AL062009,231.75999450683594,268.57000732421875
AL072009,233.0800018310547,267.95001220703125
AL082009,231.97999572753906,268.57000732421875
AL092009,228.89999389648438,263.2200012207031
AL102009,232.0399932861328,266.9700012207031
AL112009,232.75,267.5
AL012010,234.1699981689453,268.989990234375
AL022010,234.64999389648438,268.8399963378906
AL032010,232.3699951171875,267.16998291015625
AL042010,233.47000122070312,268.8900146484375
AL052010,234.14999389648438,267.989990234375
AL062010,232.25,269.0899963378906
AL072010,232.58999633789062,266.82000732421875
AL082010,233.5,266.54998779296875
AL092010,233.30999755859375,268.6199951171875
AL102010,235.22000122070312,269.16998291015625
AL112010,232.72000122070312,268.0899963378906
AL122010,233.55999755859375,267.989990234375
AL132010,234.1999969482422,269.04998779296875
AL142010,233.25999450683594,269.6499938964844
AL152010,233.2899932861328,267.6499938964844
AL162010,235.4499969482422,269.02001953125
AL172010,234.9499969482422,268.989990234375
AL182010,233.25999450683594,267.94000244140625
AL192010,231.7899932861328,267.45001220703125
AL202010,227.89999389648438,262.8999938964844
AL212010,232.47000122070312,267.6400146484375
AL012011,234.3300018310547,268.5
AL022011,232.4199981689453,266.8699951171875
AL032011,230.05999755859375,265.25
AL042011,233.2899932861328,267.3499755859375
AL052011,232.97999572753906,267.91998291015625
AL062011,233.0399932861328,266.4700012207031
AL072011,231.63999938964844,266.0899963378906
AL082011,232.7899932861328,268.0
AL092011,232.83999633789062,267.739990234375
AL102011,232.14999389648438,267.66998291015625
AL112011,229.5800018310547,264.8999938964844
AL122011,232.3699951171875,266.3399963378906
AL202011,230.77999877929688,265.5899963378906
AL132011,234.50999450683594,268.1499938964844
AL142011,231.33999633789062,266.8699951171875
AL152011,234.3300018310547,268.9700012207031
AL162011,232.13999938964844,266.79998779296875
AL172011,233.0,267.9700012207031
AL182011,231.64999389648438,266.8699951171875
AL192011,232.25999450683594,264.41998291015625
AL012012,223.1999969482422,260.3699951171875
AL022012,232.14999389648438,265.1499938964844
AL032012,224.1699981689453,260.0899963378906
AL042012,233.6999969482422,268.77001953125
AL052012,231.80999755859375,266.57000732421875
AL062012,232.7899932861328,266.7200012207031
AL072012,231.6999969482422,267.57000732421875
AL082012,232.08999633789062,264.8399963378906
AL092012,231.8699951171875,267.82000732421875
AL102012,232.4499969482422,266.07000732421875
AL122012,232.30999755859375,267.8399963378906
AL112012,232.47999572753906,266.6400146484375
AL132012,226.6699981689453,263.5
AL142012,232.1699981689453,267.5
AL152012,232.5399932861328,268.0
AL162012,231.75,268.04998779296875
AL172012,232.9499969482422,267.4700012207031
AL192012,229.1699981689453,265.2200012207031
AL182012,233.5,268.16998291015625
AL012013,234.39999389648438,267.82000732421875
AL022013,233.75,268.07000732421875
AL032013,231.02000427246094,266.2200012207031
AL042013,232.6699981689453,268.9700012207031
AL052013,232.5699920654297,268.6199951171875
AL062013,232.5699920654297,268.6199951171875
AL072013,232.6999969482422,268.2200012207031
AL082013,233.39999389648438,267.82000732421875
AL092013,232.3000030517578,268.3499755859375
AL102013,233.8699951171875,268.16998291015625
AL112013,230.2899932861328,267.2200012207031
AL122013,233.89999389648438,268.07000732421875
AL132013,230.8199920654297,266.25
AL142013,227.72000122070312,263.45001220703125
AL152013,223.22000122070312,257.95001220703125
AL012014,230.3199920654297,265.95001220703125
AL022014,231.85000610351562,267.4700012207031
AL032014,231.75,267.8900146484375
AL042014,233.47000122070312,268.04998779296875
AL052014,233.4499969482422,268.3999938964844
AL062014,232.9499969482422,267.3499755859375
AL072014,232.22000122070312,265.70001220703125
AL082014,231.5,266.66998291015625
AL092014,232.75,268.54998779296875
AL012015,226.1199951171875,262.0
AL022015,233.9199981689453,268.20001220703125
AL032015,230.97999572753906,266.57000732421875
AL042015,233.14999389648438,268.8499755859375
AL052015,232.6999969482422,266.82000732421875
AL062015,233.8800048828125,267.79998779296875
AL072015,232.9499969482422,267.7799987792969
AL082015,230.6199951171875,266.17999267578125
AL092015,232.47999572753906,268.4700012207031
AL102015,233.1199951171875,266.9700012207031
AL112015,231.0800018310547,265.77001953125
AL122015,231.02999877929688,266.2200012207031
AL012016,230.0800018310547,260.32000732421875
AL022016,228.3199920654297,263.32000732421875
AL032016,234.47999572753906,269.04998779296875
AL042016,232.9499969482422,267.8499755859375
AL052016,234.02999877929688,268.25
AL062016,233.10000610351562,265.7200012207031
AL072016,233.52999877929688,268.52001953125
AL082016,232.8000030517578,267.8499755859375
AL092016,233.52000427246094,268.1499938964844
AL102016,232.6199951171875,268.5
AL122016,232.8800048828125,267.82000732421875
AL112016,232.0,267.7799987792969
AL132016,232.8800048828125,267.7799987792969
AL142016,232.9199981689453,268.9700012207031
AL152016,232.27999877929688,265.9700012207031
AL162016,232.67999267578125,267.3499755859375
AL012017,223.10000610351562,254.17999267578125
AL022017,231.75999450683594,267.5299987792969
AL032017,235.25999450683594,269.0299987792969
AL042017,232.0500030517578,267.1600036621094
AL052017,232.42999267578125,267.5299987792969
AL062017,232.85000610351562,269.25
AL072017,233.8800048828125,267.2799987792969
AL082017,231.42999267578125,266.3800048828125
AL092017,232.50999450683594,267.20001220703125
AL112017,232.50999450683594,269.42999267578125
AL122017,231.9600067138672,268.30999755859375
AL132017,233.6300048828125,268.30999755859375
AL142017,231.97999572753906,268.1099853515625
AL152017,231.8300018310547,266.8800048828125
AL162017,233.75,267.72998046875
AL172017,225.91000366210938,260.510009765625
AL182017,234.39999389648438,268.30999755859375
AL192017,229.11000061035156,263.25
AL012018,232.8800048828125,267.42999267578125
AL022018,232.27999877929688,267.58001708984375
AL032018,228.75999450683594,265.510009765625
AL042018,228.1999969482422,264.22998046875
AL052018,228.8000030517578,264.80999755859375
AL062018,233.55999755859375,268.1600036621094
AL072018,230.75999450683594,265.92999267578125
AL092018,232.80999755859375,266.9599914550781
AL082018,233.5,267.3800048828125
AL102018,225.9600067138672,262.67999267578125
AL112018,232.25,267.3999938964844
AL132018,228.14999389648438,261.30999755859375
AL122018,232.14999389648438,267.1499938964844
AL142018,234.22999572753906,268.5299987792969
AL152018,231.97999572753906,267.95001220703125
AL162018,229.4499969482422,265.05999755859375
AL012019,228.27999877929688,263.5299987792969
AL022019,234.08999633789062,268.6300048828125
AL032019,230.97999572753906,266.4599914550781
AL042019,232.60000610351562,266.17999267578125
AL052019,231.67999267578125,267.2799987792969
AL062019,232.75,268.2799987792969
AL082019,232.91000366210938,269.5899963378906
AL072019,234.35000610351562,269.17999267578125
AL092019,232.2100067138672,268.1099853515625
AL102019,232.8800048828125,269.8499755859375
AL112019,233.25,267.83001708984375
AL122019,233.8800048828125,267.67999267578125
AL132019,231.97999572753906,267.760009765625
AL142019,229.86000061035156,265.2099914550781
AL152019,232.0500030517578,269.7099914550781
AL162019,234.6300048828125,268.08001708984375
AL182019,224.5500030517578,258.8800048828125
AL172019,232.97999572753906,267.8999938964844
AL192019,228.75999450683594,251.91000366210938
AL202019,231.02999877929688,267.08001708984375
AL012020,229.4250030517578,264.67498779296875
AL022020,231.29998779296875,265.6499938964844
AL032020,233.57501220703125,268.9750061035156
AL042020,226.67498779296875,264.2749938964844
AL052020,231.3000030517578,266.6000061035156
AL062020,232.5,266.875
AL072020,231.65000915527344,268.0
AL082020,233.72500610351562,268.75
AL092020,233.77500915527344,268.2750244140625
AL102020,233.8000030517578,268.3500061035156
AL112020,233.25,268.5
AL122020,231.9499969482422,266.6000061035156
AL132020,232.77499389648438,268.3500061035156
AL142020,234.14999389648438,269.125
AL152020,233.875,267.42498779296875
AL162020,233.39999389648438,269.2499694824219
AL182020,233.52499389648438,268.7749938964844
AL172020,233.22500610351562,270.57501220703125
AL192020,232.97499084472656,268.0249938964844
AL202020,233.35000610351562,268.6000061035156
AL212020,233.17498779296875,266.5
AL242020,225.3249969482422,256.9250183105469
AL232020,232.85000610351562,267.92498779296875
AL222020,234.85000610351562,268.8500061035156
AL252020,234.4250030517578,268.1999816894531
AL262020,234.0,267.5249938964844
AL272020,226.97500610351562,262.9750061035156
AL282020,234.95001220703125,269.625
AL292020,234.39999389648438,268.45001220703125
AL302020,224.75,262.20001220703125
AL312020,232.82501220703125,268.20001220703125
AL012021,225.60000610351562,258.6999816894531
AL022021,231.12501525878906,266.25
AL032021,233.0,267.67498779296875
AL042021,226.59999084472656,266.2250061035156
AL052021,231.8249969482422,266.875
AL062021,232.75,266.625
AL072021,232.35000610351562,268.0
AL082021,230.10000610351562,265.67498779296875
AL092021,233.90000915527344,268.2250061035156
AL102021,232.14999389648438,267.75
AL112021,230.95001220703125,267.54998779296875
AL122021,233.25,267.3999938964844
AL132021,232.05001831054688,265.54998779296875
AL142021,234.25,269.125
AL152021,231.85000610351562,267.3999938964844
AL162021,229.79998779296875,269.25
AL172021,233.52499389648438,269.0249938964844
AL182021,232.50001525878906,268.20001220703125
AL192021,230.15000915527344,263.67498779296875
AL202021,232.72500610351562,266.5999755859375
AL212021,228.8000030517578,264.875
AL012022,232.3000030517578,267.3249816894531
AL022022,232.42498779296875,267.67498779296875
AL032022,230.5,265.8999938964844
AL052022,228.4499969482422,265.6000061035156
AL062022,233.09999084472656,268.625
AL072022,231.22499084472656,267.9499816894531
AL082022,229.9250030517578,263.1999816894531
AL092022,233.39999389648438,268.0250244140625
AL102022,234.70001220703125,268.0
AL112022,231.72500610351562,269.45001220703125
AL122022,232.17498779296875,267.6499938964844
AL132022,233.15000915527344,267.5249938964844
AL142022,233.625,268.6000061035156
AL152022,234.20001220703125,268.82501220703125
AL162022,227.5500030517578,262.7749938964844
AL172022,231.625,265.67498779296875
AL012023,224.87501525878906,249.64999389648438
AL022023,228.75,263.95001220703125
AL032023,233.59999084472656,266.17498779296875
AL042023,233.67498779296875,266.3500061035156
AL052023,231.39999389648438,266.04998779296875
AL072023,235.20001220703125,268.7250061035156
AL062023,234.4250030517578,268.8500061035156
AL082023,234.64999389648438,270.29998779296875
AL092023,233.82501220703125,268.70001220703125
AL102023,234.57501220703125,268.79998779296875
AL112023,233.125,260.0250244140625
AL122023,234.92498779296875,269.2749938964844
AL132023,233.375,265.57501220703125
AL142023,234.125,269.2250061035156
AL152023,234.15000915527344,270.32501220703125
AL162023,231.09999084472656,267.3000183105469
AL172023,234.125,267.5999755859375
AL182023,234.47500610351562,268.0999755859375
AL192023,233.875,269.75
AL202023,234.0500030517578,267.29998779296875
AL212023,234.27500915527344,269.42498779296875
AL012024,236.82501220703125,269.7249755859375
AL022024,233.6750030517578,269.42498779296875
AL032024,235.02499389648438,269.70001220703125
AL042024,233.0500030517578,267.92498779296875
AL052024,233.6750030517578,267.75
AL062024,236.8000030517578,270.7749938964844
AL072024,236.0,265.2749938964844
AL092024,235.0500030517578,269.0249938964844
AL102024,230.77500915527344,263.6500244140625
AL112024,233.95001220703125,267.75
AL122024,234.375,266.95001220703125
AL132024,234.0,268.6499938964844
AL142024,234.6750030517578,269.125
AL152024,234.72500610351562,268.70001220703125
AL162024,233.625,268.3500061035156
AL172024,226.6750030517578,256.1750183105469
AL182024,234.25,268.5999755859375
AL192024,234.0500030517578,268.5250244140625
